# time totalContactTime
1839.1000 3184.8000
1840.2000 3197.8000
1841.3000 3210.1000
1842.4000 3222.2000
1843.5000 3234.1000
1844.6000 3249.2000
1845.7000 3263.7000
1846.8000 3276.2000
1847.9000 3287.7000
1849.0000 3298.7000
1850.1000 3313.1000
1851.2000 3328.1000
1852.3000 3342.1000
1853.4000 3353.2000
1854.5000 3362.6000
1855.6000 3372.5000
1856.7000 3382.4000
1857.8000 3391.7000
1858.9000 3405.5000
1860.0000 3419.8000
1861.1000 3433.2000
1862.2000 3445.6000
1863.3000 3457.9000
1864.4000 3472.1000
1865.5000 3483.4000
1866.6000 3495.0000
1867.7000 3505.0000
1868.8000 3514.8000
1869.9000 3523.7000
1871.0000 3531.6000
1872.1000 3539.5000
1873.2000 3545.7000
1874.3000 3551.9000
1875.4000 3558.8000
1876.5000 3566.2000
1877.6000 3574.2000
1878.7000 3583.9000
1879.8000 3591.9000
1880.9000 3599.6000
1882.0000 3604.6000
1883.1000 3607.9000
1884.2000 3611.0000
1885.3000 3615.4000
1886.4000 3619.5000
1887.5000 3622.8000
1888.6000 3626.1000
1889.7000 3628.5000
1890.8000 3630.7000
1891.9000 3632.4000
1893.0000 3635.7000
1894.1000 3639.0000
1895.2000 3642.9000
1896.3000 3646.9000
1897.4000 3650.2000
1898.5000 3653.5000
1899.6000 3657.1000
1900.7000 3662.1000
1901.8000 3670.3000
1902.9000 3679.2000
1904.0000 3688.9000
1905.1000 3697.5000
1906.2000 3703.9000
1907.3000 3708.7000
1908.4000 3713.3000
1909.5000 3718.8000
1910.6000 3724.3000
1911.7000 3728.9000
1912.8000 3734.7000
1913.9000 3741.3000
1915.0000 3748.4000
1916.1000 3756.7000
1917.2000 3762.4000
1918.3000 3768.3000
1919.4000 3773.8000
1920.5000 3779.8000
1921.6000 3787.5000
1922.7000 3795.7000
1923.8000 3804.2000
1924.9000 3812.2000
1926.0000 3819.6000
1927.1000 3827.0000
1928.2000 3834.5000
1929.3000 3841.8000
1930.4000 3848.5000
1931.5000 3853.8000
1932.6000 3858.2000
1933.7000 3863.0000
1934.8000 3868.3000
1935.9000 3875.2000
1937.0000 3882.5000
1938.1000 3891.0000
1939.2000 3898.2000
1940.3000 3904.7000
1941.4000 3908.7000
1942.5000 3912.4000
1943.6000 3917.7000
1944.7000 3923.4000
1945.8000 3930.8000
1946.9000 3938.3000
1948.0000 3944.9000
1949.1000 3950.7000
1950.2000 3955.9000
1951.3000 3961.5000
1952.4000 3967.0000
1953.5000 3973.3000
1954.6000 3978.8000
1955.7000 3983.4000
1956.8000 3986.7000
1957.9000 3990.7000
1959.0000 3995.6000
1960.1000 4000.0000
1961.2000 4003.3000
1962.3000 4007.7000
1963.4000 4012.8000
1964.5000 4020.3000
1965.6000 4027.9000
1966.7000 4034.5000
1967.8000 4040.7000
1968.9000 4045.7000
1970.0000 4050.5000
1971.1000 4055.3000
1972.2000 4060.3000
1973.3000 4065.8000
1974.4000 4070.2000
1975.5000 4073.5000
1976.6000 4076.8000
1977.7000 4080.1000
1978.8000 4083.6000
1979.9000 4088.4000
1981.0000 4093.9000
1982.1000 4098.6000
1983.2000 4101.6000
1984.3000 4103.8000
1985.4000 4107.1000
1986.5000 4111.3000
1987.6000 4115.0000
1988.7000 4118.3000
1989.8000 4123.6000
1990.9000 4129.2000
1992.0000 4136.9000
1993.1000 4143.9000
1994.2000 4151.0000
1995.3000 4158.5000
1996.4000 4166.4000
1997.5000 4172.2000
1998.6000 4178.7000
1999.7000 4184.2000
2000.8000 4190.6000
2001.9000 4195.8000
2003.0000 4201.9000
2004.1000 4207.8000
2005.2000 4215.2000
2006.3000 4220.6000
2007.4000 4226.9000
2008.5000 4234.1000
2009.6000 4242.6000
2010.7000 4250.4000
2011.8000 4255.6000
2012.9000 4258.4000
2014.0000 4260.6000
2015.1000 4262.8000
2016.2000 4266.0000
2017.3000 4269.3000
2018.4000 4273.1000
2019.5000 4277.7000
2020.6000 4281.8000
2021.7000 4285.5000
2022.8000 4287.7000
2023.9000 4289.9000
2025.0000 4291.2000
2026.1000 4293.9000
2027.2000 4296.9000
2028.3000 4300.1000
2029.4000 4303.4000
2030.5000 4307.6000
2031.6000 4312.6000
2032.7000 4316.4000
2033.8000 4319.8000
2034.9000 4323.8000
2036.0000 4328.1000
2037.1000 4333.9000
2038.2000 4338.5000
2039.3000 4342.5000
2040.4000 4344.5000
2041.5000 4346.2000
2042.6000 4349.4000
2043.7000 4354.6000
2044.8000 4359.8000
2045.9000 4364.2000
2047.0000 4367.2000
2048.1000 4370.2000
2049.2000 4372.3000
2050.3000 4373.5000
2051.4000 4375.4000
2052.5000 4379.4000
2053.6000 4384.2000
2054.7000 4389.4000
2055.8000 4393.3000
2056.9000 4396.4000
2058.0000 4398.9000
2059.1000 4401.1000
2060.2000 4404.0000
2061.3000 4407.3000
2062.4000 4409.7000
2063.5000 4410.8000
2064.6000 4411.9000
2065.7000 4413.0000
2066.8000 4414.1000
2067.9000 4416.2000
2069.0000 4418.5000
2070.1000 4420.7000
2071.2000 4422.6000
2072.3000 4424.3000
2073.4000 4427.9000
2074.5000 4432.8000
2075.6000 4437.2000
2076.7000 4440.2000
2077.8000 4443.3000
2078.9000 4447.5000
2080.0000 4451.9000
2081.1000 4456.9000
2082.2000 4460.9000
2083.3000 4464.2000
2084.4000 4466.8000
2085.5000 4468.8000
2086.6000 4471.0000
2087.7000 4474.4000
2088.8000 4479.2000
2089.9000 4483.8000
2091.0000 4488.0000
2092.1000 4492.0000
2093.2000 4497.2000
2094.3000 4503.6000
2095.4000 4510.7000
2096.5000 4516.6000
2097.6000 4521.8000
2098.7000 4528.1000
2099.8000 4535.8000
2100.9000 4543.1000
2102.0000 4548.8000
2103.1000 4552.5000
2104.2000 4555.8000
2105.3000 4559.5000
2106.4000 4565.8000
