# time totalContactTime
2443.7000 75020.0000
2444.8000 75061.2000
2445.9000 75100.4000
2447.0000 75140.3000
2448.1000 75183.0000
2449.2000 75225.6000
2450.3000 75268.1000
2451.4000 75310.0000
2452.5000 75351.2000
2453.6000 75391.0000
2454.7000 75429.5000
2455.8000 75464.7000
2456.9000 75497.0000
2458.0000 75527.3000
2459.1000 75556.4000
2460.2000 75588.5000
2461.3000 75620.7000
2462.4000 75653.1000
2463.5000 75684.1000
2464.6000 75716.3000
2465.7000 75746.9000
2466.8000 75777.0000
2467.9000 75807.8000
2469.0000 75840.0000
2470.1000 75872.0000
2471.2000 75903.9000
2472.3000 75938.0000
2473.4000 75970.4000
2474.5000 76003.6000
2475.6000 76035.8000
2476.7000 76067.7000
2477.8000 76099.8000
2478.9000 76133.4000
2480.0000 76168.6000
2481.1000 76202.9000
2482.2000 76238.2000
2483.3000 76273.4000
2484.4000 76310.0000
2485.5000 76347.8000
2486.6000 76382.6000
2487.7000 76417.7000
2488.8000 76453.9000
2489.9000 76491.9000
2491.0000 76530.1000
2492.1000 76564.9000
2493.2000 76603.1000
2494.3000 76641.2000
2495.4000 76679.7000
2496.5000 76718.4000
2497.6000 76758.4000
2498.7000 76801.0000
2499.8000 76842.6000
2500.9000 76884.9000
2502.0000 76932.1000
2503.1000 76981.0000
2504.2000 77028.5000
2505.3000 77074.0000
2506.4000 77119.8000
2507.5000 77165.4000
2508.6000 77208.7000
2509.7000 77252.8000
2510.8000 77297.1000
2511.9000 77340.3000
2513.0000 77383.8000
2514.1000 77426.7000
2515.2000 77469.7000
2516.3000 77510.9000
2517.4000 77549.5000
2518.5000 77587.8000
2519.6000 77628.4000
2520.7000 77668.5000
2521.8000 77710.4000
2522.9000 77753.9000
2524.0000 77798.7000
2525.1000 77843.6000
2526.2000 77888.9000
2527.3000 77934.5000
2528.4000 77980.0000
2529.5000 78025.0000
2530.6000 78070.6000
2531.7000 78118.0000
2532.8000 78164.5000
2533.9000 78212.5000
2535.0000 78260.3000
2536.1000 78308.9000
2537.2000 78359.9000
2538.3000 78412.4000
2539.4000 78464.1000
2540.5000 78513.8000
2541.6000 78561.7000
2542.7000 78609.7000
2543.8000 78656.3000
2544.9000 78703.2000
2546.0000 78751.5000
2547.1000 78799.1000
2548.2000 78843.3000
2549.3000 78884.6000
2550.4000 78924.9000
2551.5000 78964.9000
2552.6000 79006.0000
2553.7000 79047.0000
2554.8000 79091.1000
2555.9000 79138.1000
2557.0000 79186.2000
2558.1000 79235.1000
2559.2000 79283.7000
2560.3000 79333.0000
2561.4000 79382.0000
2562.5000 79431.5000
2563.6000 79478.6000
2564.7000 79527.3000
2565.8000 79574.8000
2566.9000 79621.6000
2568.0000 79666.2000
2569.1000 79711.2000
2570.2000 79754.2000
2571.3000 79797.3000
2572.4000 79840.8000
2573.5000 79881.8000
2574.6000 79920.3000
2575.7000 79959.5000
2576.8000 79999.9000
2577.9000 80042.1000
2579.0000 80083.4000
2580.1000 80124.7000
2581.2000 80164.8000
2582.3000 80203.7000
2583.4000 80242.7000
2584.5000 80283.5000
2585.6000 80325.6000
2586.7000 80369.1000
2587.8000 80411.5000
2588.9000 80454.4000
2590.0000 80499.9000
2591.1000 80547.4000
2592.2000 80594.7000
2593.3000 80639.7000
2594.4000 80680.7000
2595.5000 80722.5000
2596.6000 80760.7000
2597.7000 80797.8000
2598.8000 80835.1000
2599.9000 80873.5000
2601.0000 80911.0000
2602.1000 80945.3000
2603.2000 80979.4000
2604.3000 81012.1000
2605.4000 81044.9000
2606.5000 81080.6000
2607.6000 81117.1000
2608.7000 81151.2000
2609.8000 81186.2000
2610.9000 81223.4000
2612.0000 81261.0000
2613.1000 81295.9000
2614.2000 81330.0000
2615.3000 81364.2000
2616.4000 81398.7000
2617.5000 81431.9000
2618.6000 81466.6000
2619.7000 81503.7000
2620.8000 81541.5000
2621.9000 81579.0000
2623.0000 81614.9000
2624.1000 81651.4000
2625.2000 81687.8000
2626.3000 81722.7000
2627.4000 81753.7000
2628.5000 81783.6000
2629.6000 81813.3000
2630.7000 81841.5000
2631.8000 81869.2000
2632.9000 81899.9000
2634.0000 81932.9000
2635.1000 81966.0000
2636.2000 82000.2000
2637.3000 82034.3000
2638.4000 82067.8000
2639.5000 82102.7000
2640.6000 82137.3000
2641.7000 82172.2000
2642.8000 82208.8000
2643.9000 82246.4000
2645.0000 82282.5000
2646.1000 82319.2000
2647.2000 82356.9000
2648.3000 82396.5000
2649.4000 82436.9000
2650.5000 82478.0000
2651.6000 82519.5000
2652.7000 82564.5000
2653.8000 82610.3000
2654.9000 82654.7000
2656.0000 82700.7000
2657.1000 82746.8000
2658.2000 82792.2000
2659.3000 82833.7000
2660.4000 82876.4000
2661.5000 82920.7000
2662.6000 82966.9000
2663.7000 83011.1000
2664.8000 83055.1000
2665.9000 83099.7000
2667.0000 83146.7000
2668.1000 83195.1000
2669.2000 83241.7000
2670.3000 83285.2000
2671.4000 83328.0000
2672.5000 83370.3000
2673.6000 83410.0000
2674.7000 83446.7000
2675.8000 83482.2000
2676.9000 83517.4000
2678.0000 83553.0000
2679.1000 83589.8000
2680.2000 83624.6000
2681.3000 83658.0000
2682.4000 83693.7000
2683.5000 83731.6000
2684.6000 83770.5000
2685.7000 83809.6000
2686.8000 83849.6000
2687.9000 83885.9000
2689.0000 83920.7000
2690.1000 83955.2000
2691.2000 83988.6000
2692.3000 84022.8000
2693.4000 84056.2000
2694.5000 84091.1000
2695.6000 84125.0000
2696.7000 84157.6000
2697.8000 84188.3000
2698.9000 84217.7000
2700.0000 84244.2000
2701.1000 84270.7000
2702.2000 84294.5000
2703.3000 84317.4000
2704.4000 84341.4000
2705.5000 84365.5000
2706.6000 84391.8000
2707.7000 84417.8000
2708.8000 84443.1000
2709.9000 84469.2000
2711.0000 84495.9000
2712.1000 84524.1000
2713.2000 84553.2000
2714.3000 84581.2000
2715.4000 84609.6000
2716.5000 84636.8000
2717.6000 84663.2000
2718.7000 84689.2000
2719.8000 84714.3000
2720.9000 84738.6000
2722.0000 84763.9000
2723.1000 84789.7000
2724.2000 84814.8000
2725.3000 84839.5000
2726.4000 84865.5000
2727.5000 84890.4000
2728.6000 84914.7000
2729.7000 84938.1000
2730.8000 84961.2000
2731.9000 84983.7000
2733.0000 85005.7000
2734.1000 85025.9000
2735.2000 85043.8000
2736.3000 85061.4000
2737.4000 85078.9000
2738.5000 85095.6000
2739.6000 85113.0000
2740.7000 85133.1000
2741.8000 85152.6000
2742.9000 85171.3000
2744.0000 85192.3000
2745.1000 85214.8000
2746.2000 85237.9000
2747.3000 85260.8000
2748.4000 85282.8000
2749.5000 85304.5000
2750.6000 85326.5000
2751.7000 85349.4000
2752.8000 85371.4000
2753.9000 85393.4000
2755.0000 85416.4000
2756.1000 85441.6000
2757.2000 85466.9000
2758.3000 85488.9000
2759.4000 85510.8000
2760.5000 85531.4000
2761.6000 85552.3000
2762.7000 85573.2000
2763.8000 85594.6000
2764.9000 85615.1000
2766.0000 85635.4000
2767.1000 85655.4000
2768.2000 85676.0000
2769.3000 85696.3000
2770.4000 85718.0000
2771.5000 85742.5000
2772.6000 85767.8000
2773.7000 85793.7000
2774.8000 85821.1000
2775.9000 85849.4000
2777.0000 85877.8000
2778.1000 85906.3000
2779.2000 85933.5000
2780.3000 85960.5000
2781.4000 85987.5000
2782.5000 86015.0000
2783.6000 86043.9000
2784.7000 86072.6000
2785.8000 86100.8000
2786.9000 86128.0000
2788.0000 86157.7000
2789.1000 86187.4000
2790.2000 86217.9000
2791.3000 86246.7000
2792.4000 86276.6000
2793.5000 86307.5000
2794.6000 86337.6000
2795.7000 86367.2000
2796.8000 86398.0000
2797.9000 86428.3000
2799.0000 86460.1000
2800.1000 86491.9000
2801.2000 86522.4000
2802.3000 86551.9000
2803.4000 86580.5000
2804.5000 86609.2000
2805.6000 86637.5000
2806.7000 86665.4000
2807.8000 86692.4000
2808.9000 86719.7000
2810.0000 86748.6000
2811.1000 86776.0000
2812.2000 86802.2000
2813.3000 86828.6000
2814.4000 86855.8000
2815.5000 86882.2000
2816.6000 86909.3000
2817.7000 86937.5000
2818.8000 86965.0000
2819.9000 86991.8000
2821.0000 87018.2000
2822.1000 87045.4000
2823.2000 87074.3000
2824.3000 87102.3000
2825.4000 87131.8000
2826.5000 87159.6000
2827.6000 87185.9000
2828.7000 87211.2000
2829.8000 87236.5000
2830.9000 87261.6000
2832.0000 87289.7000
2833.1000 87318.8000
2834.2000 87349.0000
2835.3000 87380.1000
2836.4000 87409.8000
2837.5000 87438.4000
2838.6000 87466.5000
2839.7000 87495.0000
2840.8000 87525.5000
2841.9000 87556.1000
2843.0000 87586.9000
2844.1000 87616.2000
2845.2000 87644.9000
2846.3000 87672.6000
2847.4000 87700.5000
2848.5000 87728.4000
2849.6000 87758.2000
2850.7000 87789.6000
2851.8000 87820.0000
2852.9000 87850.3000
2854.0000 87881.7000
2855.1000 87912.9000
2856.2000 87944.8000
2857.3000 87975.6000
2858.4000 88006.5000
2859.5000 88037.3000
2860.6000 88068.7000
2861.7000 88101.2000
2862.8000 88133.5000
2863.9000 88167.4000
2865.0000 88199.0000
2866.1000 88229.0000
2867.2000 88258.7000
2868.3000 88288.6000
2869.4000 88318.8000
2870.5000 88350.0000
2871.6000 88381.9000
2872.7000 88414.0000
2873.8000 88442.8000
2874.9000 88472.4000
2876.0000 88502.9000
2877.1000 88534.3000
2878.2000 88566.5000
2879.3000 88597.3000
2880.4000 88627.0000
2881.5000 88655.7000
2882.6000 88684.1000
2883.7000 88711.1000
2884.8000 88737.6000
2885.9000 88764.7000
2887.0000 88792.3000
2888.1000 88821.5000
2889.2000 88848.7000
2890.3000 88875.4000
2891.4000 88902.9000
2892.5000 88931.6000
2893.6000 88963.3000
2894.7000 88998.4000
2895.8000 89034.7000
2896.9000 89070.3000
2898.0000 89106.2000
2899.1000 89140.0000
2900.2000 89171.9000
2901.3000 89204.9000
2902.4000 89239.8000
2903.5000 89274.5000
2904.6000 89311.0000
2905.7000 89347.5000
2906.8000 89384.3000
2907.9000 89423.6000
2909.0000 89463.3000
2910.1000 89501.8000
2911.2000 89540.9000
2912.3000 89578.7000
2913.4000 89614.9000
2914.5000 89651.4000
2915.6000 89688.0000
2916.7000 89724.9000
2917.8000 89764.1000
2918.9000 89805.2000
2920.0000 89848.6000
2921.1000 89889.2000
2922.2000 89928.1000
2923.3000 89968.0000
2924.4000 90006.9000
2925.5000 90046.9000
2926.6000 90088.1000
2927.7000 90130.4000
2928.8000 90174.1000
2929.9000 90218.5000
2931.0000 90261.9000
2932.1000 90304.9000
2933.2000 90349.1000
2934.3000 90395.7000
2935.4000 90440.9000
2936.5000 90485.3000
2937.6000 90530.9000
2938.7000 90576.8000
2939.8000 90622.3000
2940.9000 90667.0000
2942.0000 90712.6000
2943.1000 90758.7000
2944.2000 90802.9000
2945.3000 90844.2000
2946.4000 90885.3000
2947.5000 90926.3000
2948.6000 90963.8000
2949.7000 91001.6000
2950.8000 91039.8000
2951.9000 91076.4000
2953.0000 91110.3000
2954.1000 91144.7000
2955.2000 91177.5000
2956.3000 91210.7000
2957.4000 91244.8000
2958.5000 91280.5000
2959.6000 91315.3000
2960.7000 91351.1000
2961.8000 91386.8000
2962.9000 91420.1000
2964.0000 91450.9000
2965.1000 91483.1000
2966.2000 91517.3000
2967.3000 91557.3000
2968.4000 91600.7000
2969.5000 91642.3000
2970.6000 91683.7000
2971.7000 91726.6000
2972.8000 91770.7000
2973.9000 91816.0000
2975.0000 91861.1000
2976.1000 91905.7000
2977.2000 91951.8000
2978.3000 91999.0000
2979.4000 92043.6000
2980.5000 92087.9000
2981.6000 92130.9000
2982.7000 92175.7000
2983.8000 92222.5000
2984.9000 92272.8000
2986.0000 92323.6000
2987.1000 92371.8000
2988.2000 92417.7000
2989.3000 92462.9000
2990.4000 92508.0000
2991.5000 92551.7000
2992.6000 92594.6000
2993.7000 92637.3000
2994.8000 92679.0000
2995.9000 92720.9000
2997.0000 92762.1000
2998.1000 92805.9000
2999.2000 92850.8000
3000.3000 92893.3000
3001.4000 92935.6000
3002.5000 92978.5000
3003.6000 93021.7000
3004.7000 93066.1000
3005.8000 93109.6000
3006.9000 93153.4000
3008.0000 93197.3000
3009.1000 93241.8000
3010.2000 93286.5000
3011.3000 93329.4000
3012.4000 93369.6000
3013.5000 93409.1000
3014.6000 93448.7000
3015.7000 93490.9000
3016.8000 93533.8000
3017.9000 93576.8000
3019.0000 93619.8000
3020.1000 93661.5000
3021.2000 93700.2000
3022.3000 93739.2000
3023.4000 93779.7000
3024.5000 93820.7000
3025.6000 93861.7000
3026.7000 93901.6000
3027.8000 93938.6000
3028.9000 93973.5000
3030.0000 94008.8000
3031.1000 94042.9000
3032.2000 94075.8000
3033.3000 94107.6000
3034.4000 94140.2000
3035.5000 94172.0000
3036.6000 94205.1000
3037.7000 94238.9000
3038.8000 94274.6000
3039.9000 94311.6000
3041.0000 94349.6000
3042.1000 94384.6000
3043.2000 94420.7000
3044.3000 94456.3000
3045.4000 94491.5000
3046.5000 94526.3000
3047.6000 94560.6000
3048.7000 94597.6000
3049.8000 94630.9000
3050.9000 94663.8000
3052.0000 94693.3000
3053.1000 94724.7000
3054.2000 94755.4000
3055.3000 94785.8000
3056.4000 94815.8000
3057.5000 94845.4000
3058.6000 94878.0000
3059.7000 94909.8000
3060.8000 94940.3000
3061.9000 94970.9000
3063.0000 95003.8000
3064.1000 95037.6000
3065.2000 95070.6000
3066.3000 95105.7000
3067.4000 95142.7000
3068.5000 95179.7000
3069.6000 95216.9000
3070.7000 95254.9000
3071.8000 95291.8000
3072.9000 95329.2000
3074.0000 95366.5000
3075.1000 95404.5000
3076.2000 95443.0000
3077.3000 95479.7000
3078.4000 95515.3000
3079.5000 95550.0000
3080.6000 95583.3000
3081.7000 95620.0000
3082.8000 95659.6000
3083.9000 95698.4000
3085.0000 95736.7000
3086.1000 95775.5000
3087.2000 95812.4000
3088.3000 95846.1000
3089.4000 95879.9000
3090.5000 95911.1000
3091.6000 95944.2000
3092.7000 95978.7000
3093.8000 96014.9000
3094.9000 96051.2000
3096.0000 96087.9000
3097.1000 96124.2000
3098.2000 96159.8000
3099.3000 96193.9000
3100.4000 96228.1000
3101.5000 96262.2000
3102.6000 96295.0000
3103.7000 96326.6000
3104.8000 96357.1000
3105.9000 96392.4000
3107.0000 96429.9000
3108.1000 96468.4000
3109.2000 96507.9000
3110.3000 96549.5000
3111.4000 96591.3000
3112.5000 96634.2000
3113.6000 96680.0000
3114.7000 96726.1000
3115.8000 96773.2000
3116.9000 96823.4000
3118.0000 96875.1000
3119.1000 96926.6000
3120.2000 96978.7000
3121.3000 97035.4000
3122.4000 97094.8000
3123.5000 97154.2000
3124.6000 97211.4000
3125.7000 97269.7000
3126.8000 97326.2000
3127.9000 97383.4000
3129.0000 97443.3000
3130.1000 97503.2000
3131.2000 97558.1000
3132.3000 97611.4000
3133.4000 97660.5000
3134.5000 97709.5000
3135.6000 97762.0000
3136.7000 97814.6000
3137.8000 97865.6000
3138.9000 97918.0000
3140.0000 97969.5000
3141.1000 98018.9000
3142.2000 98070.6000
3143.3000 98124.0000
3144.4000 98173.4000
3145.5000 98222.6000
3146.6000 98272.0000
3147.7000 98320.4000
3148.8000 98369.2000
3149.9000 98419.1000
3151.0000 98471.0000
3152.1000 98521.3000
3153.2000 98571.5000
3154.3000 98620.0000
3155.4000 98668.2000
3156.5000 98717.7000
3157.6000 98765.5000
3158.7000 98813.1000
3159.8000 98859.1000
3160.9000 98904.1000
3162.0000 98950.1000
3163.1000 98995.9000
3164.2000 99040.9000
3165.3000 99085.7000
3166.4000 99137.1000
3167.5000 99185.6000
3168.6000 99230.8000
3169.7000 99278.5000
3170.8000 99326.2000
3171.9000 99374.6000
3173.0000 99423.7000
3174.1000 99472.1000
3175.2000 99520.7000
3176.3000 99568.1000
3177.4000 99614.9000
3178.5000 99659.6000
3179.6000 99702.7000
3180.7000 99744.9000
3181.8000 99789.3000
3182.9000 99833.1000
3184.0000 99875.8000
3185.1000 99918.5000
3186.2000 99962.2000
3187.3000 100005.2000
3188.4000 100047.0000
3189.5000 100083.6000
3190.6000 100122.3000
3191.7000 100163.1000
3192.8000 100205.2000
3193.9000 100247.6000
3195.0000 100290.7000
3196.1000 100332.5000
3197.2000 100371.0000
3198.3000 100408.1000
3199.4000 100446.8000
3200.5000 100484.2000
3201.6000 100521.0000
3202.7000 100555.6000
3203.8000 100589.9000
3204.9000 100624.2000
3206.0000 100658.3000
3207.1000 100693.1000
3208.2000 100726.6000
3209.3000 100760.7000
3210.4000 100794.2000
3211.5000 100828.8000
3212.6000 100864.6000
3213.7000 100898.6000
3214.8000 100933.9000
3215.9000 100967.6000
3217.0000 101001.3000
3218.1000 101033.5000
3219.2000 101062.3000
3220.3000 101089.8000
3221.4000 101118.4000
3222.5000 101148.1000
3223.6000 101175.6000
3224.7000 101200.0000
3225.8000 101228.5000
3226.9000 101258.0000
3228.0000 101289.1000
3229.1000 101322.0000
3230.2000 101353.1000
3231.3000 101385.0000
3232.4000 101415.8000
3233.5000 101444.7000
3234.6000 101470.4000
3235.7000 101494.5000
3236.8000 101517.2000
3237.9000 101540.1000
3239.0000 101564.2000
3240.1000 101588.9000
3241.2000 101613.5000
3242.3000 101640.5000
3243.4000 101669.9000
3244.5000 101700.6000
3245.6000 101731.4000
3246.7000 101763.9000
3247.8000 101796.5000
3248.9000 101831.6000
3250.0000 101866.4000
3251.1000 101902.7000
3252.2000 101940.5000
3253.3000 101977.9000
3254.4000 102015.3000
3255.5000 102052.9000
3256.6000 102090.3000
3257.7000 102126.0000
3258.8000 102160.4000
3259.9000 102192.5000
3261.0000 102223.2000
3262.1000 102254.6000
3263.2000 102286.3000
3264.3000 102315.3000
3265.4000 102343.9000
3266.5000 102375.0000
3267.6000 102407.9000
3268.7000 102442.0000
3269.8000 102477.2000
3270.9000 102513.6000
3272.0000 102549.0000
3273.1000 102584.2000
3274.2000 102617.5000
3275.3000 102649.6000
3276.4000 102679.4000
3277.5000 102710.6000
3278.6000 102743.2000
3279.7000 102775.6000
3280.8000 102806.7000
3281.9000 102839.1000
3283.0000 102871.4000
3284.1000 102904.4000
3285.2000 102937.8000
3286.3000 102974.2000
3287.4000 103011.6000
3288.5000 103048.8000
3289.6000 103085.4000
3290.7000 103123.2000
3291.8000 103162.9000
3292.9000 103201.2000
3294.0000 103240.0000
3295.1000 103279.8000
3296.2000 103320.5000
3297.3000 103359.8000
3298.4000 103399.0000
3299.5000 103438.6000
3300.6000 103477.0000
3301.7000 103512.6000
3302.8000 103547.0000
3303.9000 103585.1000
3305.0000 103623.3000
3306.1000 103661.6000
3307.2000 103699.9000
3308.3000 103738.9000
3309.4000 103781.4000
3310.5000 103821.9000
3311.6000 103861.2000
3312.7000 103899.5000
3313.8000 103936.2000
3314.9000 103974.0000
3316.0000 104010.9000
3317.1000 104046.3000
3318.2000 104080.6000
3319.3000 104113.3000
3320.4000 104146.5000
3321.5000 104178.2000
3322.6000 104210.3000
3323.7000 104240.9000
3324.8000 104267.5000
3325.9000 104294.7000
3327.0000 104322.0000
3328.1000 104348.1000
3329.2000 104374.2000
3330.3000 104399.2000
3331.4000 104425.1000
3332.5000 104450.4000
3333.6000 104474.2000
3334.7000 104497.1000
3335.8000 104520.7000
3336.9000 104545.3000
3338.0000 104567.9000
3339.1000 104589.1000
3340.2000 104610.5000
3341.3000 104633.4000
3342.4000 104658.5000
3343.5000 104683.6000
3344.6000 104709.6000
3345.7000 104738.3000
3346.8000 104769.9000
3347.9000 104802.9000
3349.0000 104836.1000
3350.1000 104870.3000
3351.2000 104905.3000
3352.3000 104942.8000
3353.4000 104983.8000
3354.5000 105028.1000
3355.6000 105072.0000
3356.7000 105115.6000
3357.8000 105160.7000
3358.9000 105206.6000
3360.0000 105255.6000
3361.1000 105303.5000
3362.2000 105347.5000
3363.3000 105391.6000
3364.4000 105439.8000
3365.5000 105486.2000
3366.6000 105530.4000
3367.7000 105573.5000
3368.8000 105614.3000
3369.9000 105655.8000
3371.0000 105697.5000
3372.1000 105740.1000
3373.2000 105782.4000
3374.3000 105823.4000
3375.4000 105863.6000
3376.5000 105902.5000
3377.6000 105938.4000
3378.7000 105971.6000
3379.8000 106004.7000
3380.9000 106036.2000
3382.0000 106065.8000
3383.1000 106097.7000
3384.2000 106129.5000
3385.3000 106161.8000
3386.4000 106194.5000
3387.5000 106224.8000
3388.6000 106252.7000
3389.7000 106280.0000
3390.8000 106306.7000
3391.9000 106333.2000
3393.0000 106361.3000
3394.1000 106391.8000
3395.2000 106423.4000
3396.3000 106458.1000
3397.4000 106494.4000
3398.5000 106530.3000
3399.6000 106566.6000
3400.7000 106602.4000
3401.8000 106638.2000
3402.9000 106673.5000
3404.0000 106708.1000
3405.1000 106742.0000
3406.2000 106779.3000
3407.3000 106820.1000
3408.4000 106861.6000
3409.5000 106902.8000
3410.6000 106944.5000
3411.7000 106987.6000
3412.8000 107030.6000
3413.9000 107075.8000
3415.0000 107122.3000
3416.1000 107168.8000
3417.2000 107213.0000
3418.3000 107254.5000
3419.4000 107295.7000
3420.5000 107338.6000
3421.6000 107381.7000
3422.7000 107424.7000
3423.8000 107466.8000
3424.9000 107506.2000
3426.0000 107542.6000
3427.1000 107577.8000
3428.2000 107612.6000
3429.3000 107647.4000
3430.4000 107681.0000
3431.5000 107714.3000
3432.6000 107749.1000
3433.7000 107784.2000
3434.8000 107818.3000
3435.9000 107852.1000
3437.0000 107886.0000
3438.1000 107919.0000
3439.2000 107951.8000
3440.3000 107985.8000
3441.4000 108023.4000
3442.5000 108061.8000
3443.6000 108100.1000
3444.7000 108141.4000
3445.8000 108185.0000
3446.9000 108229.2000
3448.0000 108274.9000
3449.1000 108321.8000
3450.2000 108374.2000
3451.3000 108427.0000
3452.4000 108479.4000
3453.5000 108529.8000
3454.6000 108581.1000
3455.7000 108632.2000
3456.8000 108682.0000
3457.9000 108726.8000
3459.0000 108769.8000
3460.1000 108812.1000
3461.2000 108854.5000
3462.3000 108899.8000
3463.4000 108944.8000
3464.5000 108987.7000
3465.6000 109025.2000
3466.7000 109062.1000
3467.8000 109098.6000
3468.9000 109136.5000
3470.0000 109175.1000
3471.1000 109213.0000
3472.2000 109249.9000
3473.3000 109288.2000
3474.4000 109327.6000
3475.5000 109366.1000
3476.6000 109405.8000
3477.7000 109446.1000
3478.8000 109484.7000
3479.9000 109522.3000
3481.0000 109560.1000
3482.1000 109597.5000
3483.2000 109635.3000
3484.3000 109674.7000
3485.4000 109715.4000
3486.5000 109755.2000
3487.6000 109794.3000
3488.7000 109831.7000
3489.8000 109870.2000
3490.9000 109908.2000
3492.0000 109942.5000
3493.1000 109978.1000
3494.2000 110016.7000
3495.3000 110054.2000
3496.4000 110089.8000
3497.5000 110124.8000
3498.6000 110160.3000
3499.7000 110196.6000
3500.8000 110232.4000
3501.9000 110268.4000
3503.0000 110306.7000
3504.1000 110345.0000
3505.2000 110383.5000
3506.3000 110420.6000
3507.4000 110457.4000
3508.5000 110494.8000
3509.6000 110533.4000
3510.7000 110574.0000
3511.8000 110613.1000
3512.9000 110652.0000
3514.0000 110690.5000
3515.1000 110730.7000
3516.2000 110767.2000
3517.3000 110801.1000
3518.4000 110835.0000
3519.5000 110868.6000
3520.6000 110902.2000
3521.7000 110937.7000
3522.8000 110973.5000
3523.9000 111009.6000
3525.0000 111046.5000
3526.1000 111081.4000
3527.2000 111115.6000
3528.3000 111152.8000
3529.4000 111191.2000
3530.5000 111230.5000
3531.6000 111270.5000
3532.7000 111309.6000
3533.8000 111348.1000
3534.9000 111386.3000
3536.0000 111426.2000
3537.1000 111466.5000
3538.2000 111508.8000
3539.3000 111553.5000
3540.4000 111599.0000
3541.5000 111640.9000
3542.6000 111682.1000
3543.7000 111721.8000
3544.8000 111758.4000
3545.9000 111795.8000
3547.0000 111833.8000
3548.1000 111872.6000
3549.2000 111912.0000
3550.3000 111950.1000
3551.4000 111986.6000
3552.5000 112021.8000
3553.6000 112055.8000
3554.7000 112087.7000
3555.8000 112118.1000
3556.9000 112150.3000
3558.0000 112186.0000
3559.1000 112222.5000
3560.2000 112259.2000
3561.3000 112296.5000
3562.4000 112333.5000
3563.5000 112370.0000
3564.6000 112406.5000
3565.7000 112443.5000
3566.8000 112481.1000
3567.9000 112516.0000
3569.0000 112549.6000
3570.1000 112581.2000
3571.2000 112613.7000
3572.3000 112645.1000
3573.4000 112678.2000
3574.5000 112711.5000
3575.6000 112743.0000
3576.7000 112774.3000
3577.8000 112805.1000
3578.9000 112833.9000
3580.0000 112860.6000
3581.1000 112885.4000
3582.2000 112912.5000
3583.3000 112941.5000
3584.4000 112972.7000
3585.5000 113002.4000
3586.6000 113032.1000
3587.7000 113061.9000
3588.8000 113092.8000
3589.9000 113123.1000
3591.0000 113154.9000
3592.1000 113186.9000
3593.2000 113220.3000
3594.3000 113253.7000
3595.4000 113289.6000
3596.5000 113322.6000
3597.6000 113356.5000
3598.7000 113390.9000
3599.8000 113425.1000
3600.9000 113458.4000
3602.0000 113491.6000
3603.1000 113524.8000
3604.2000 113558.8000
3605.3000 113592.0000
3606.4000 113628.4000
3607.5000 113665.3000
3608.6000 113702.0000
3609.7000 113738.7000
3610.8000 113774.4000
3611.9000 113808.8000
3613.0000 113842.8000
3614.1000 113878.9000
3615.2000 113917.6000
3616.3000 113957.8000
3617.4000 113998.6000
3618.5000 114036.9000
3619.6000 114073.0000
3620.7000 114107.2000
3621.8000 114142.0000
3622.9000 114174.2000
3624.0000 114203.7000
3625.1000 114233.7000
3626.2000 114265.1000
3627.3000 114292.8000
3628.4000 114319.6000
3629.5000 114346.1000
3630.6000 114372.8000
3631.7000 114400.9000
3632.8000 114428.5000
3633.9000 114455.4000
3635.0000 114482.6000
3636.1000 114508.8000
3637.2000 114534.3000
3638.3000 114560.9000
3639.4000 114587.3000
3640.5000 114614.4000
3641.6000 114641.2000
3642.7000 114667.5000
3643.8000 114694.3000
3644.9000 114721.1000
3646.0000 114747.5000
3647.1000 114774.7000
3648.2000 114804.2000
3649.3000 114833.6000
3650.4000 114863.3000
3651.5000 114894.5000
3652.6000 114925.9000
3653.7000 114957.0000
3654.8000 114989.3000
3655.9000 115022.8000
3657.0000 115055.2000
3658.1000 115086.9000
3659.2000 115117.7000
3660.3000 115145.8000
3661.4000 115174.4000
3662.5000 115202.5000
3663.6000 115230.6000
3664.7000 115258.3000
3665.8000 115286.0000
3666.9000 115315.8000
3668.0000 115347.0000
3669.1000 115379.1000
3670.2000 115412.1000
3671.3000 115446.1000
3672.4000 115477.5000
3673.5000 115510.1000
3674.6000 115544.7000
3675.7000 115579.7000
3676.8000 115613.4000
3677.9000 115647.2000
3679.0000 115680.7000
3680.1000 115715.0000
3681.2000 115749.7000
3682.3000 115781.4000
3683.4000 115811.3000
3684.5000 115841.5000
3685.6000 115871.5000
3686.7000 115901.1000
3687.8000 115931.7000
3688.9000 115961.6000
3690.0000 115991.1000
3691.1000 116020.5000
3692.2000 116047.5000
3693.3000 116072.7000
3694.4000 116097.3000
3695.5000 116123.4000
3696.6000 116150.3000
3697.7000 116177.4000
3698.8000 116202.1000
3699.9000 116226.7000
3701.0000 116250.6000
3702.1000 116273.7000
3703.2000 116296.8000
3704.3000 116320.8000
3705.4000 116348.1000
3706.5000 116374.4000
3707.6000 116401.7000
3708.7000 116430.6000
3709.8000 116458.2000
3710.9000 116484.4000
3712.0000 116509.2000
3713.1000 116535.5000
3714.2000 116563.0000
3715.3000 116592.6000
3716.4000 116624.1000
3717.5000 116656.9000
3718.6000 116689.3000
3719.7000 116723.7000
3720.8000 116759.5000
3721.9000 116793.2000
3723.0000 116824.9000
3724.1000 116855.3000
